,CODE,name
5524,42912000,Maskiner och apparater för filtrering eller rening av vätskor
5525,42912100,Maskiner och apparater för filtrering av vätskor
5526,42912110,Filtreringsapparater för borrslam
5527,42912120,Virvelrenare
5528,42912130,Apparater för filtrering eller rening av drycker
5529,42912300,Maskiner och apparater för filtrering eller rening av vatten
5530,42912310,Vattenfiltreringsapparater
5531,42912320,Avluftningsutrustning
5532,42912330,Vattenreningsutrustning
5533,42912340,Avsaltningsutrustning
5534,42912350,Utrustning till filtreringsanläggning
5535,42913000,"Olje-, bensin- och luftintagsfilter till dieselmotorer"
5536,42913300,Oljefilter
5537,42913400,Bensinfilter
5538,42913500,Luftintagsfilter
5539,42914000,Återvinningsutrustning
5540,42920000,"Maskiner för rengöring av flaskor, paketering, vägning och sprutning"
5541,42921000,"Maskiner för rengöring, påfyllning, paketering eller inslagning av flaskor eller andra förvaringskärl"
5542,42921100,Maskiner för rengöring eller torkning av flaskor eller andra förvaringskärl
5543,42921200,"Maskiner för påfyllning eller tillslutning av flaskor, burkar eller andra behållare"
5544,42921300,Paketerings- eller inslagningsmaskiner
5545,42921310,Bandningsmaskiner
5546,42921320,Paketeringsmaskiner
5547,42921330,Inslagningsmaskiner
5548,42923000,Maskiner för vägning och vågar
5549,42923100,Maskiner för vägning
5550,42923110,Balansvågar
5551,42923200,Vågar
5552,42923210,Butiksvågar
5553,42923220,Vågar för löpande vägning av varor
5554,42923230,Kontrollvågar
5555,42924200,Ång- eller sandblästringsmaskiner
5556,42924300,Sprututrustning
5557,42924310,Sprutpistoler
5558,42924700,Mekanisk utrustning för sprutning eller dispergering
5559,42924710,Gasdispergeringsutrustning
5560,42924720,Saneringsutrustning
5561,42924730,Apparater för tryckvattenrening
5562,42924740,Högtryckstvättaggregat
5563,42924790,Luktmaskeringsutrustning
5564,42930000,"Centrifuger, kalandrar eller varuautomater"
5565,42931000,Centrifuger
5566,42931100,Laboratoriecentrifuger och tillbehör
5567,42931110,Golvcentrifuger
5568,42931120,Bordscentrifuger
5569,42931130,Centrifuginsatser
5570,42931140,Rotationsutrustning för centrifuger
5571,42932000,Kalandrar
5572,42932100,Valsar
5573,42933000,Varuautomater
5574,42933100,Automater för försäljning av hygienartiklar
5575,42933200,Frimärksautomater
5576,42933300,Automater för försäljning av varor
5577,42940000,Maskiner för värmebehandling av material
5578,42941000,Maskiner för värmebehandling av gas
5579,42942000,Ugnar och tillbehör
5580,42942200,Vakuumugnar
5581,42943000,Termostatbad och tillbehör
5582,42943100,Kylslingor
5583,42943200,Ultraljudbad
5584,42943210,Dopptermostater
5585,42943300,Doppkylare
5586,42943400,Kylcirkulatorer och kyl-/värmecirkulatorer
5587,42943500,Cirkulationskylare
5588,42943600,Cirkulationstermostatbad för höga temperaturer
5589,42943700,Värmecirkulatorer
5590,42943710,Lock till termostatbad
5591,42950000,Delar till universalmaskiner
5592,42952000,Centrifugdelar
5593,42953000,Delar till kalandrar
5594,42954000,Delar till valsar
5595,42955000,Delar till filtreringsutrustning
5596,42956000,Delar till reningsutrustning
5597,42957000,Delar till sprutmaskiner
5598,42958000,Vikter till vågar
5599,42959000,Diskmaskiner för storkök
5600,42960000,"Manöver- och styrsystem, tryckeriutrustning, grafisk utrustning, utrustning för kontorsautomatisering och informationsbehandlingsutrustning"
5601,42961000,Manöver- och styrsystem
5602,42961100,Passerkontrollsystem
5603,42961200,SCADA eller motsvarande system
5604,42961300,Hyrningssystem för fordon
5605,42961400,Utskickssystem
5606,42962000,Tryckeriutrustning och grafisk utrustning
5607,42962100,Filmframkallningssystem
5608,42962200,Tryckpress
5609,42962300,Grafiska arbetsstationer
5610,42962400,Hektografer
5611,42962500,Ingraveringsmaskiner
5612,42963000,Myntpräglingsutrustning
5613,42964000,Utrustning för kontorsautomatisering
5614,42965000,Informationsbehandlingsutrustning
5615,42965100,Driftssystem för lager
5616,42965110,Upplagssystem
5617,42967000,Kontrollenhet
5618,42967100,Digital fjärrkontrollenhet
5619,42968000,Automater
5620,42968100,Dryckesautomater
5621,42968200,Automater för hygienartiklar
5622,42968300,Toalettpappershållare
5623,42970000,"Delar till diskmaskiner och maskiner för rengöring, påfyllning, paketering eller inslagning"
5624,42971000,Diskmaskinsdelar
5625,42972000,Delar till rengöringsmaskiner
5626,42973000,Delar till påfyllningsmaskiner
5627,42974000,Delar till paketeringsmaskiner
5628,42975000,Delar till inslagningsmaskiner
5629,42980000,Gasgeneratorer
5630,42981000,Ozongeneratorer
5631,42990000,Diverse specialmaskiner
5632,42991000,"Pappers-, tryckeri- och bokbinderimaskiner samt delar till dessa"
5633,42991100,Bokbinderimaskiner
5634,42991110,Bokhäftningsmaskiner
5635,42991200,Tryckpressar
5636,42991210,Offsetmaskiner
5637,42991220,Sättmaskiner
5638,42991230,Maskiner för biljettryckning
5639,42991300,Fotosättningssystem
5640,42991400,"Torkar för trä, pappersmassa, papper eller kartong"
5641,42991500,Delar till tryckpressar eller bokbindningsmaskiner
5642,42992000,Elektriska varor för specialbruk
5643,42992100,Faraday-bur
5644,42992200,Ekofritt rum
5645,42992300,Elektromagnetiskt absorberande material
5646,42993000,Maskiner för den kemiska industrin
5647,42993100,Klorineringsanläggningar
5648,42993200,Doseringsanläggning
5649,42994000,Maskiner för bearbetning av gummi eller plast
5650,42994100,Maskiner för tillverkning av plastfönster och plastkarmar
5651,42994200,Maskiner för bearbetning av plast
5652,42994220,Lamineringstillbehör
5653,42994230,Lamineringsmaskiner
5654,42995000,Diverse rengöringsmaskiner
5655,42995100,Tvättrörslinje
5656,42995200,Maskiner för strandrengöring
5657,42996000,Maskiner för avloppsrening
5658,42996100,Renskärare
5659,42996110,Silningsdesintegratorer för avloppsrening
5660,42996200,Slampressar
5661,42996300,Skrapor
5662,42996400,Blandare
5663,42996500,Avloppssiktar
5664,42996600,Syresättningsutrustning
5665,42996700,Snabbfällare
5666,42996800,Sedimenteringsbassänger
5667,42996900,Slambehandlingsutrustning
5668,42997000,Rörledningsutrustning
5669,42997100,Maskiner för besiktning av insidan av rörledningar
5670,42997200,Maskiner för rengöring av insidan av rörledningar
5671,42997300,Industrirobotar
5672,42998000,Lyftanordning för lastpallar
5673,42998100,Flyttanordning för lastpallar
5674,42999000,Dammsugare och golvbonare för industriellt bruk
5675,42999100,Industridammsugare
5676,42999200,Industriella golvboningsmaskiner
5677,42999300,Delar till industridammsugare
5678,42999400,Delar till industriella golvboningsmaskiner
5679,43000000,Maskiner för brytning och byggnadsarbeten
5680,43100000,Maskiner för brytning
5681,43120000,"Maskiner för kol- eller stenbrytning, tunnelsprängning samt borr- eller avsänkningsmaskiner"
5682,43121000,Borrhålsmaskiner
5683,43121100,Verktyg för borrhålsdrift
5684,43121200,Kopplingsutrustning för stigarledningar
5685,43121300,Utrustning för färdigställande av borrhål
5686,43121400,Utrustning för borrhålsingrepp
5687,43121500,Utrustning för borrhålsprovning
5688,43121600,Säkerhetsutrustning mot utblåsning
5689,43122000,Kol- eller stenbrytningsmaskiner
5690,43123000,Maskiner för tunnelsprängning
5691,43124000,Borraggregat
5692,43124100,Bergborrmaskiner för tunneldrivning
5693,43124900,Bergborrmaskiner
5694,43125000,Avsänkningsutrustning
5695,43130000,Borrutrustning
5696,43131000,Produktionsplattformar till havs
5697,43131100,Offshore-utrustning
5698,43131200,Borrenheter till havs
5699,43132000,Oljeborrningsutrustning
5700,43132100,Borrmaskiner
5701,43132200,Borrplattform
5702,43132300,Borrar
5703,43132400,Pipeline-utrustning
5704,43132500,Rörupphängningsanordningar
5705,43133000,Utrustning till oljeplattformar
5706,43133100,Glidenheter
5707,43133200,Moduler monterade på medar
5708,43134000,Utrustning för oljefält
5709,43134100,Undervattenspumpar
5710,43135000,Undervattensutrustning
5711,43135100,Undervattensreglersystem
5712,43136000,Borrhålsutrustning
5713,43140000,Mobila stämpar
5714,43200000,Schakt- och grävmaskiner samt tillhörande delar
5715,43210000,Schaktmaskiner
5716,43211000,Bulldozrar
5717,43212000,Vinkelschaktare
5718,43220000,Väghyvlar och planriktmaskiner
5719,43221000,Väghyvlar
5720,43230000,Vägskrapor
5721,43240000,Stampmaskiner
5722,43250000,Frontlastare
5723,43251000,Frontlastare med skopa
5724,43252000,Frontlastare utan skopa
5725,43260000,"Gräv-, last- och gruvmaskiner"
5726,43261000,Mekaniska skovlar
5727,43261100,Lastmaskiner
5728,43262000,Maskinell utrustning för schaktning
5729,43262100,Mekaniska grävmaskiner
5730,43300000,Maskiner och utrustning för byggnadsarbeten
5731,43310000,Maskiner för väg- och vattenbyggnadsarbeten
5732,43311000,Pålkranar
5733,43312000,Vägbeläggningsmaskiner
5734,43312100,Planavjämnare
5735,43312200,Flisare
5736,43312300,Stenläggningsmaskiner
5737,43312400,Vägvältar
5738,43312500,Mekaniska vältar
5739,43313000,Snöplogar och snöslungor
5740,43313100,Snöplogar
5741,43313200,Snöslungor
5742,43314000,Påluppdragare
5743,43315000,Kompaktorer
5744,43316000,Kabelläggningsmaskiner
5745,43320000,Utrustning för bygg- och anläggningsarbeten
5746,43321000,Utrustning för broupphängning
5747,43322000,Demonteringsutrustning
5748,43323000,Bevattningsutrustning
5749,43324000,Dräneringsutrustning
5750,43324100,Utrustning till simbassänger
5751,43325000,Park- och lekplatsutrustning
5752,43325100,Utrustning för skötsel av grönområden
5753,43327000,Prefabricerad utrustning
5754,43328000,Hydrauliska anläggningar
5755,43328100,Hydraulisk utrustning
5756,43329000,Utrustningsenheter
5757,43400000,Maskiner för mineralbearbetning och formmaskiner
5758,43410000,Maskiner för mineralbearbetning
5759,43411000,Sorterings- och siktmaskiner
5760,43412000,Bitumen- och grusblandare
5761,43413000,Betong- eller murbruksblandare
5762,43413100,Cementblandare
5763,43414000,Slipmaskiner
5764,43414100,Kolkrossar
5765,43415000,Gjutformar
5766,43420000,Formmaskiner
5767,43500000,Bandburna fordon
5768,43600000,Delar till maskiner för brytning och byggnadsarbeten
5769,43610000,Delar till borrmaskiner
5770,43611000,Delar till drillborrmaskiner för brunnsborrning
5771,43611100,Bropluggar
5772,43611200,Borrkronor för industriellt bruk
5773,43611300,Borrmuffar
5774,43611400,Järnfästen för borrar
5775,43611500,Rotationsbord
5776,43611600,Upphängningsanordningar för slamledningar
5777,43611700,Fästningsutrustning
5778,43612000,Delar till brunnsborrmaskiner
5779,43612100,Upphängningsanordningar för foderrör
5780,43612200,Utrustning för rörupphängning
5781,43612300,Spänningsutrustning för stigarledningar
5782,43612400,Borrhålshuvuden
5783,43612500,Fästningsutrustning för stigarledningar
5784,43612600,Styrsystem för borrhålshuvuden
5785,43612700,Brunnshuvudutrustning
5786,43612800,Ben till oljeborrplattformar
5787,43613000,Delar till kol- eller stenbrytningsmaskiner
5788,43613100,Delar till kolbrytningsmaskiner
5789,43613200,Delar till stenbrytningsmaskiner
5790,43614000,Delar till maskiner för tunnelsprängning
5791,43620000,Delar till maskiner för mineralbearbetning
5792,43630000,Delar till avsänkningsmaskiner
5793,43640000,Delar till maskinell utrustning för schaktning
5794,43700000,Maskiner för metallurgi och tillhörande delar
5795,43710000,Metallvalsar
5796,43711000,Delar till metallvalsar
5797,43720000,Gjutmaskiner
5798,43721000,Delar till gjutmaskiner
5799,43800000,Verkstadsutrustning
5800,43810000,Träförädlingsutrustning
5801,43811000,Sandningsmaskiner
5802,43812000,Sågutrustning
5803,43820000,Utrustning för skotillverkning
5804,43830000,Maskinverktyg
5805,43840000,Smidesverktyg
5806,44000000,Konstruktioner och konstruktionsmaterial; konstruktionshjälpmedel (utom elutrustning)
5807,44100000,Konstruktionsmaterial och tillhörande föremål
5808,44110000,Konstruktionsmaterial
5809,44111000,Byggnadsmaterial
5810,44111100,Tegel
5811,44111200,Cement
5812,44111210,Borrcement
5813,44111300,Keramik
5814,44111400,Målarfärg och väggbeklädnadsmaterial
5815,44111500,Isolatorer och isolationsarmatur
5816,44111510,Isolatorer
5817,44111511,Elektriska isolatorer
5818,44111520,Värmeisoleringsmaterial
5819,44111530,Elisolationsmaterial
5820,44111540,Isolerrutor
5821,44111600,Golvplattor
5822,44111700,Tegelplattor
5823,44111800,Murbruk (byggnadsarbeten)
5824,44111900,Keramikplattor
5825,44112000,Diverse byggnadskonstruktioner
5826,44112100,Skyddskonstruktion
5827,44112110,Delar till skyddskonstruktion
5828,44112120,Profiler
5829,44112200,Golvbeläggningar
5830,44112210,Hårda golv
5831,44112220,Undergolv
5832,44112230,Linoleum
5833,44112240,Parkett
5834,44112300,Mellanväggar
5835,44112310,Skiljeväggar
5836,44112400,Yttertak
5837,44112410,Taklag
5838,44112420,Takbjälkar
5839,44112430,Takstol
5840,44112500,Taktäckningsmaterial
5841,44112510,Takspån
5842,44112600,Ljudisolering
5843,44112700,Bjälkar
5844,44113000,Vägbyggnadsmaterial
5845,44113100,Gatläggningsmaterial
5846,44113120,Gångbaneplattor
5847,44113130,Trottoarsten
5848,44113140,Gatsten
5849,44113200,Sten för anläggning av trottoarer
5850,44113300,Asfalterat material
5851,44113310,Asfalterat vägmaterial
5852,44113320,Asfalterad gatsten
5853,44113330,Asfalteringsmaterial
5854,44113500,Glaspärlor
5855,44113600,Bitumen och asfalt
5856,44113610,Bitumen
5857,44113620,Asfalt
5858,44113700,Vägreparationsmaterial
5859,44113800,Vägbeläggningsmaterial
5860,44113810,Ytbehandling
5861,44113900,Material för vägunderhåll
5862,44113910,Material för vinterväghållning
5863,44114000,Betong
5864,44114100,Färdigblandad betong
5865,44114200,Betongvaror
5866,44114210,Betongpålar
5867,44114220,Rör och kopplingar av betong
5868,44114250,Betongplattor
5869,44115000,Byggnadsarmatur
5870,44115100,Byggrör
5871,44115200,Sanitets- och värmematerial
5872,44115210,Sanitetsmaterial
5873,44115220,Värmematerial
5874,44115310,Jalusier
5875,44115400,Taklampor
5876,44115500,Sprinklersystem
5877,44115600,Trapphissar
5878,44115700,Utomhusjalusier
5879,44115710,Skärmtak
5880,44115800,Inomhusarmatur
5881,44115810,Löpskenor och förhängen
5882,44115811,Löpskenor
5883,44115900,Solskydd
5884,44130000,Avloppshuvudledningar
5885,44131000,Avloppsbrunnar
5886,44132000,Kulvertelement
5887,44133000,Duktila ändisoleringar av järn
5888,44134000,Knärör
5889,44140000,Byggmaterialrelaterade produkter
5890,44141000,Ledningar
5891,44141100,Elledningar
5892,44142000,Stommar
5893,44143000,Pallar
5894,44144000,Stolpar
5895,44160000,"Rörledningar, ledningar, foderrör, rör och liknande föremål"
5896,44161000,Ledningsrör
5897,44161100,Gasledningar
5898,44161110,Gasnät
5899,44161200,Huvudvattenledningar
5900,44161400,Undervattensledningar
5901,44161410,Havsledningar
5902,44161500,Högtrycksledningar
5903,44161600,Lågtrycksledningar
5904,44161700,Skrapanordningar för rörledningar
5905,44161710,Avskjutningsanordningar för rörskrapor
5906,44161720,Mottagaranordningar för rörskrapor
5907,44161730,Pig traps (slusstationer)
5908,44162000,Rörsystem
5909,44162100,Rörledningsmaterial
5910,44162200,Distributionsrör
5911,44162300,Utloppsledningar för avlopp
5912,44162400,Förglasade manhål av keramik
5913,44162500,Rörledningar för dricksvatten
5914,44163000,Rörledningar och armatur
5915,44163100,Rörledningar
5916,44163110,Avloppsledningar
5917,44163111,Avloppsrör
5918,44163112,Dräneringssystem
5919,44163120,Fjärrvärmeledningar
5920,44163121,Värmeledningar
5921,44163130,Kloakledningar
5922,44163140,Ång- och vattenrör
5923,44163150,Lågtrycksrör
5924,44163160,Distributionsrör och tillbehör
5925,44163200,Rörledningsarmatur
5926,44163210,Rörklämmor
5927,44163230,Rörkopplingar
5928,44163240,Rörskarvar
5929,44163241,Isolerade fattningar
5930,44164000,Foderrör och rörledningar
5931,44164100,Foderrör
5932,44164200,Rörsystem
5933,44164300,Rörmaterial
5934,44164310,Rör och armatur
5935,44165000,"Slangar, stigrör och muffar"
5936,44165100,Slangar
5937,44165110,Borrslangar
5938,44165200,Stigrör
5939,44165210,Stigarledningar
5940,44165300,Muffar
5941,44166000,Borrör och foderrör för olja
5942,44167000,Diverse rörledningsarmatur
5943,44167100,Fasta kopplingar
5944,44167110,Flänsar
5945,44167111,Flänsanslutningar
5946,44167200,Skruvtvingar och medbringarklackar
5947,44167300,"Knärör, T-rör och rörledningsarmatur"
5948,44167400,Rörböjar
5949,44170000,"Plattor, plåtar, band och folie relaterade till byggmaterial"
5950,44171000,Plattor (byggindustri)
5951,44172000,Plåtar (byggindustri)
5952,44173000,Band (byggindustri)
5953,44174000,Folie
5954,44175000,Paneler
5955,44176000,Film
5956,44190000,Diverse byggmaterial
5957,44191000,Diverse byggmaterial av trä
5958,44191100,Plywood
5959,44191200,Trälaminat
5960,44191300,Spånskivor
5961,44191400,Träfiberplattor
5962,44191500,Komprimerat trä
5963,44191600,Sammansatt parkettstav
5964,44192000,Diverse annat byggmaterial
5965,44192100,PVC-skum
5966,44192200,Spik
5967,44200000,Konstruktionsprodukter
5968,44210000,Konstruktioner och konstruktionsdelar
